DATAFLOW,LAST UPDATE,freq,unit,vehicle,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,CZ,2007,116,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,DE,2007,425,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,DK,2007,54,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,EE,2007,13,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,EL,2007,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,ES,2007,86,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,EU27_2020,2007,2542,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,FI,2007,22,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,FR,2007,142,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,HR,2007,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,HU,2007,158,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,IE,2007,15,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,IT,2007,352,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,LU,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,LV,2007,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,MT,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,NL,2007,147,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,NO,2007,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,PL,2007,498,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,PT,2007,32,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,RO,2007,179,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,SE,2007,33,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,SI,2007,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,SK,2007,61,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BIKE,UK,2007,138,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,AT,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,BE,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,CH,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,CY,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,CZ,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,DE,2007,24,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,DK,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,EE,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,EL,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,ES,2007,13,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,EU27_2020,2007,200,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,FI,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,FR,2007,35,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,HR,2007,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,HU,2007,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,IE,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,IT,2007,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,LU,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,LV,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,MT,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,NL,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,NO,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,PL,2007,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,PT,2007,15,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,RO,2007,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,SE,2007,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,SI,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,SK,2007,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS,UK,2007,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_MIN,NO,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,CH,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TOT,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,CH,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,BUS_TRO,NO,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,AT,2007,378,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,BE,2007,550,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,CH,2007,162,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,CY,2007,37,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,CZ,2007,661,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,DE,2007,2625,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,DK,2007,168,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,EE,2007,122,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,EL,2007,771,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,ES,2007,1817,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,EU27_2020,2007,18515,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,FI,2007,241,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,FR,2007,2466,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,HR,2007,309,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,HU,2007,555,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,IE,2007,171,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,IS,2007,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,IT,2007,2320,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,LU,2007,27,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,LV,2007,203,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,MT,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,NL,2007,299,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,NO,2007,138,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,PL,2007,2582,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,PT,2007,415,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,RO,2007,1096,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SE,2007,279,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SI,2007,126,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,SK,2007,293,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,CAR,UK,2007,1489,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MCO,NO,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,AT,2007,24,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,BE,2007,26,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CH,2007,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CY,2007,8,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,CZ,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,DE,2007,100,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,DK,2007,48,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EE,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EL,2007,43,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,ES,2007,231,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,EU27_2020,2007,1532,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,FI,2007,11,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,FR,2007,324,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,HR,2007,20,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,HU,2007,31,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,IT,2007,358,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LU,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,LV,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,NL,2007,60,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,NO,2007,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,PL,2007,59,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,PT,2007,70,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,RO,2007,81,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SE,2007,14,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,SI,2007,12,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOP,UK,2007,18,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,CH,2007,61,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,IS,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_GT125,NO,2007,28,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,CH,2007,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_LE125,NO,2007,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,AT,2007,96,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,BE,2007,139,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,CY,2007,16,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,CZ,2007,136,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,DE,2007,807,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,DK,2007,36,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EE,2007,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EL,2007,420,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,ES,2007,633,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,EU27_2020,2007,5268,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,FI,2007,32,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,FR,2007,853,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,HR,2007,96,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,HU,2007,112,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,IE,2007,33,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,IT,2007,1182,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,LU,2007,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,LV,2007,10,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,MT,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,NL,2007,64,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,PL,2007,215,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,PT,2007,141,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,RO,2007,73,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,SE,2007,60,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,SI,2007,41,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,SK,2007,54,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MOTO_NSP,UK,2007,596,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,AT,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CH,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CY,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,CZ,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,DE,2007,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,DK,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EE,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EL,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,ES,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,EU27_2020,2007,96,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,FI,2007,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,FR,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,HR,2007,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,HU,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,IT,2007,25,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LU,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,LV,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,NL,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,NO,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,PL,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,PT,2007,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,RO,2007,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SE,2007,5,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SI,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,SK,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,MTZ_OTH,UK,2007,21,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,AT,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,BE,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,CZ,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,DE,2007,4,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,DK,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EE,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EL,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,ES,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,EU27_2020,2007,82,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,FI,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,FR,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,HR,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,HU,2007,6,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,IT,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,LU,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,NO,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,PL,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,PT,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,RO,2007,58,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,SE,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,SK,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,NMTZ_OTH,UK,2007,2,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,AT,2007,108,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,BE,2007,104,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CH,2007,79,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CY,2007,17,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,CZ,2007,232,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,DE,2007,695,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,DK,2007,68,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EE,2007,38,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EL,2007,255,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,ES,2007,588,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,EU27_2020,2007,7614,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,FI,2007,48,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,FR,2007,561,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,HR,2007,124,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,HU,2007,288,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IE,2007,81,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IS,2007,1,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,IT,2007,627,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,LU,2007,7,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,LV,2007,158,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,MT,2007,3,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,NL,2007,86,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,NO,2007,23,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,PL,2007,1951,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,PT,2007,155,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,RO,2007,1113,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SE,2007,58,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SI,2007,32,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,SK,2007,217,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,OTH,UK,2007,663,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,QUA_GT50,IS,2007,0,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,AT,2007,691,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,BE,2007,1071,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,BG,2007,1006,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CH,2007,384,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CY,2007,89,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,CZ,2007,1221,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,DE,2007,4949,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,DK,2007,406,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EE,2007,196,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EL,2007,1612,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,ES,2007,3785,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,EU27_2020,2007,40038,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,FI,2007,380,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,FR,2007,4620,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,HR,2007,619,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,HU,2007,1232,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IE,2007,338,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IS,2007,15,
ESTAT:TRAN_SF_ROADVE(1.0),12/4/2024 11:00,A,NR,TOTAL,IT,2007,5131,
